Id,start,end,type,departement
390656,1920,1920,Object,Drawings and Prints
420648,1963,1963,Object,Drawings and Prints
215131,1908,1908,Object,European Sculpture and Decorative Arts
68535,1930,1930,Object,Asian Art
18237,1997,1997,Object,The American Wing
502576,1889,1889,Object,Musical Instruments
108548,1979,1979,Object,Costume Institute
734687,2016,2016,Object,Drawings and Prints
49545,2015,2015,Object,Asian Art
254718,1952,1952,Object,Greek and Roman Art
347022,1963,1963,Object,Drawings and Prints
338429,1880,1880,Object,Drawings and Prints
650653,1963,1963,Object,Drawings and Prints
106826,1951,1951,Object,Costume Institute
659115,1935,1935,Object,Drawings and Prints
37752,2000,2000,Object,Asian Art
466038,1977,1977,Object,Medieval Art
360504,1949,1949,Object,Drawings and Prints
351050,1955,1955,Object,Drawings and Prints
709379,1963,1963,Object,Drawings and Prints
1486,1933,1933,Object,The American Wing
377129,1917,1917,Object,Drawings and Prints
344296,1954,1954,Object,Drawings and Prints
363001,1984,1984,Object,Drawings and Prints
568839,1938,1938,Object,Egyptian Art
740008,2011,2011,Object,Greek and Roman Art
735108,1933,1933,Object,Drawings and Prints
261096,1974,1974,Object,Photographs
684441,1963,1963,Object,Drawings and Prints
313657,1979,1979,Object,"Arts of Africa, Oceania, and the Americas"
225993,1936,1936,Object,European Sculpture and Decorative Arts
219996,1919,1919,Object,European Sculpture and Decorative Arts
669514,2011,2011,Object,Greek and Roman Art
506063,2015,2015,Object,Musical Instruments
467758,1941,1941,Object,Medieval Art
457113,1939,1939,Object,Islamic Art
759981,2011,2011,Object,Greek and Roman Art
377544,1985,1985,Object,Drawings and Prints
357614,1952,1952,Object,Drawings and Prints
467495,1932,1932,Object,Medieval Art
484891,1987,1987,Object,Modern and Contemporary Art
373426,1963,1963,Object,Drawings and Prints
72907,2005,2005,Object,Asian Art
831194,1951,1951,Object,Drawings and Prints
447836,1926,1926,Object,Islamic Art
551182,1930,1930,Object,Egyptian Art
219466,1913,1913,Object,European Sculpture and Decorative Arts
660699,1963,1963,Object,Drawings and Prints
51539,1923,1923,Object,Asian Art
251462,1924,1924,Object,Greek and Roman Art
892209,1978,1978,Object,Drawings and Prints
431258,1943,1943,Object,Drawings and Prints
60201,1910,1910,Object,Asian Art
564405,1917,1917,Object,Egyptian Art
127616,1951,1951,Object,Costume Institute
204798,1967,1967,Object,European Sculpture and Decorative Arts
563391,1917,1917,Object,Egyptian Art
430725,1917,1917,Object,Drawings and Prints
287916,1999,1999,Object,Photographs
492151,1979,1979,Object,Modern and Contemporary Art
676593,2014,2014,Object,Drawings and Prints
828685,1919,1919,Object,Drawings and Prints
60041,1910,1910,Object,Asian Art
761309,1963,1963,Object,Drawings and Prints
265333,1987,1987,Object,Photographs
156700,2009,2009,Object,Costume Institute
315933,1988,1988,Object,"Arts of Africa, Oceania, and the Americas"
375058,1943,1943,Object,Drawings and Prints
12601,1943,1943,Object,The American Wing
40557,1912,1912,Object,Asian Art
769048,1948,1948,Object,Islamic Art
555176,1926,1926,Object,Egyptian Art
822844,1948,1948,Object,Drawings and Prints
339986,1880,1880,Object,Drawings and Prints
389184,1966,1966,Object,Drawings and Prints
340555,1919,1919,Object,Drawings and Prints
223453,1936,1936,Object,European Sculpture and Decorative Arts
444395,1890,1890,Object,Islamic Art
314163,1980,1980,Object,"Arts of Africa, Oceania, and the Americas"
41284,1914,1914,Object,Asian Art
444401,1890,1890,Object,Islamic Art
755271,1963,1963,Object,Drawings and Prints
240819,1874,1874,Object,Greek and Roman Art
648174,1963,1963,Object,Drawings and Prints
229434,1974,1974,Object,European Sculpture and Decorative Arts
481988,1979,1979,Object,Modern and Contemporary Art
281791,1994,1994,Object,Photographs
249476,1917,1917,Object,Greek and Roman Art
44805,1954,1954,Object,Asian Art
206998,1982,1982,Object,European Sculpture and Decorative Arts
548918,1927,1927,Object,Egyptian Art
311998,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
33683,1914,1914,Object,Arms and Armor
224676,1936,1936,Object,European Sculpture and Decorative Arts
36057,1947,1947,Object,Asian Art
553578,1910,1910,Object,Egyptian Art
446800,1915,1915,Object,Islamic Art
164157,2011,2011,Object,Costume Institute
549191,2016,2016,Object,Egyptian Art
395493,1919,1919,Object,Drawings and Prints
156241,2009,2009,Object,Costume Institute
422402,1957,1957,Object,Drawings and Prints
241083,1874,1874,Object,Greek and Roman Art
324597,1957,1957,Object,Ancient Near Eastern Art
395283,1938,1938,Object,Drawings and Prints
825493,2019,2019,Object,Drawings and Prints
113098,1938,1938,Object,Costume Institute
557204,1911,1911,Object,Egyptian Art
424576,1963,1963,Object,Drawings and Prints
779584,1963,1963,Object,Drawings and Prints
774492,1942,1942,Object,Drawings and Prints
396364,1985,1985,Object,Drawings and Prints
159487,2009,2009,Object,Costume Institute
420318,1963,1963,Object,Drawings and Prints
788905,2018,2018,Object,European Paintings
818281,1963,1963,Object,Drawings and Prints
13056,1993,1993,Object,The American Wing
777398,2011,2011,Object,Drawings and Prints
493316,2003,2003,Object,Modern and Contemporary Art
158256,2009,2009,Object,Costume Institute
414372,1963,1963,Object,Drawings and Prints
49117,1917,1917,Object,Asian Art
417989,1963,1963,Object,Drawings and Prints
349499,1959,1959,Object,Drawings and Prints
37000,1918,1918,Object,Asian Art
777041,2011,2011,Object,Drawings and Prints
486674,1995,1995,Object,Modern and Contemporary Art
747297,2017,2017,Object,Modern and Contemporary Art
283820,1965,1965,Object,Photographs
694848,2004,2004,Object,Photographs
13121,1920,1920,Object,The American Wing
454611,2003,2003,Object,Islamic Art
224986,1936,1936,Object,European Sculpture and Decorative Arts
386146,1951,1951,Object,Drawings and Prints
633272,1922,1922,Object,Drawings and Prints
485915,1991,1991,Object,Modern and Contemporary Art
568876,1922,1922,Object,Egyptian Art
765111,1953,1953,Object,Drawings and Prints
556361,1917,1917,Object,Egyptian Art
564210,1917,1917,Object,Egyptian Art
245309,1881,1881,Object,Greek and Roman Art
200553,1949,1949,Object,European Sculpture and Decorative Arts
830030,1962,1962,Object,Drawings and Prints
725381,1919,1919,Object,Drawings and Prints
644920,1963,1963,Object,Drawings and Prints
382439,1948,1948,Object,Drawings and Prints
242655,1874,1874,Object,Greek and Roman Art
505259,1946,1946,Object,Musical Instruments
503011,1934,1934,Object,Musical Instruments
241051,1874,1874,Object,Greek and Roman Art
395093,2010,2010,Object,Drawings and Prints
85273,1987,1987,Object,Asian Art
488222,1947,1947,Object,Modern and Contemporary Art
406654,1952,1952,Object,Drawings and Prints
841643,1951,1951,Object,Drawings and Prints
780545,1963,1963,Object,Photographs
207932,1990,1990,Object,European Sculpture and Decorative Arts
227647,1953,1953,Object,European Sculpture and Decorative Arts
412436,1963,1963,Object,Drawings and Prints
109748,1974,1974,Object,Costume Institute
842180,2020,2020,Object,Photographs
751515,2018,2018,Object,The American Wing
387236,1953,1953,Object,Drawings and Prints
409975,1963,1963,Object,Drawings and Prints
746504,1955,1955,Object,Drawings and Prints
765036,1947,1947,Object,Photographs
451876,1966,1966,Object,Islamic Art
670916,2015,2015,Object,Asian Art
569106,1909,1909,Object,Egyptian Art
28136,1943,1943,Object,Arms and Armor
400777,1963,1963,Object,Drawings and Prints
9138,1946,1946,Object,The American Wing
228428,1957,1957,Object,European Sculpture and Decorative Arts
169404,2009,2009,Object,Costume Institute
745441,2011,2011,Object,Greek and Roman Art
631259,1963,1963,Object,Drawings and Prints
244419,1874,1874,Object,Greek and Roman Art
470311,1947,1947,Object,The Cloisters
766115,2011,2011,Object,Greek and Roman Art
562276,1920,1920,Object,Egyptian Art
888859,1966,1966,Object,Drawings and Prints
155772,2009,2009,Object,Costume Institute
294766,2010,2010,Object,Photographs
42252,1914,1914,Object,Asian Art
465049,1917,1917,Object,Medieval Art
752426,1923,1923,Object,Drawings and Prints
407531,1963,1963,Object,Drawings and Prints
722871,1963,1963,Object,Drawings and Prints
422449,1957,1957,Object,Drawings and Prints
56614,1949,1949,Object,Asian Art
31522,1936,1936,Object,Arms and Armor
635399,2014,2014,Object,The American Wing
42353,1985,1985,Object,Asian Art
312111,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
570351,1926,1926,Object,Egyptian Art
216117,1909,1909,Object,European Sculpture and Decorative Arts
412438,1963,1963,Object,Drawings and Prints
467260,1930,1930,Object,Medieval Art
688648,1985,1985,Object,Drawings and Prints
569582,1930,1930,Object,Egyptian Art
55090,1929,1929,Object,Asian Art
205721,1974,1974,Object,European Sculpture and Decorative Arts
552613,1936,1936,Object,Egyptian Art
366852,1962,1962,Object,Drawings and Prints
92272,1979,1979,Object,Costume Institute
38465,1918,1918,Object,Asian Art
740711,1948,1948,Object,Islamic Art
393610,2010,2010,Object,Drawings and Prints
718155,2020,2020,Object,The American Wing
653932,1963,1963,Object,Drawings and Prints
719723,1963,1963,Object,Drawings and Prints
489351,1964,1964,Object,Modern and Contemporary Art
718820,2011,2011,Object,Greek and Roman Art
707255,1917,1917,Object,Drawings and Prints
64279,2001,2001,Object,Asian Art
785100,1963,1963,Object,Drawings and Prints
173521,2009,2009,Object,Costume Institute
446891,1917,1917,Object,Islamic Art
96155,1983,1983,Object,Costume Institute
704491,1951,1951,Object,Drawings and Prints
268061,1933,1933,Object,Photographs
264710,1986,1986,Object,Photographs
209368,1982,1982,Object,European Sculpture and Decorative Arts
655031,1963,1963,Object,Drawings and Prints
42706,1939,1939,Object,Asian Art
51236,1924,1924,Object,Asian Art
251839,1925,1925,Object,Greek and Roman Art
325309,1961,1961,Object,Ancient Near Eastern Art
320606,2011,2011,Object,"Arts of Africa, Oceania, and the Americas"
388429,2009,2009,Object,Drawings and Prints
324462,1955,1955,Object,Ancient Near Eastern Art
240641,1874,1874,Object,Greek and Roman Art
748775,2017,2017,Object,Photographs
370710,1953,1953,Object,Drawings and Prints
403861,1963,1963,Object,Drawings and Prints
262948,1981,1981,Object,Photographs
359983,1963,1963,Object,Drawings and Prints
426990,1963,1963,Object,Drawings and Prints
470685,1925,1925,Object,The Cloisters
121510,1945,1945,Object,Costume Institute
782218,1963,1963,Object,Drawings and Prints
714692,2018,2018,Object,Photographs
367762,1917,1917,Object,Drawings and Prints
449301,1938,1938,Object,Islamic Art
418679,1947,1947,Object,Drawings and Prints
252545,1926,1926,Object,Greek and Roman Art
823109,1948,1948,Object,Drawings and Prints
434793,1953,1953,Object,Drawings and Prints
548572,1930,1930,Object,Egyptian Art
820079,1942,1942,Object,Drawings and Prints
813672,1963,1963,Object,Drawings and Prints
285443,2004,2004,Object,Photographs
156402,2009,2009,Object,European Sculpture and Decorative Arts
360926,1920,1920,Object,Drawings and Prints
247411,1906,1906,Object,Greek and Roman Art
419503,1963,1963,Object,Drawings and Prints
71954,1920,1920,Object,Asian Art
129739,2006,2006,Object,Costume Institute
546577,1914,1914,Object,Egyptian Art
858230,1936,1936,Object,Drawings and Prints
700412,2016,2016,Object,Asian Art
29945,1936,1936,Object,Arms and Armor
676716,2011,2011,Object,Greek and Roman Art
336275,1924,1924,Object,Drawings and Prints
197631,1934,1934,Object,European Sculpture and Decorative Arts
740989,1948,1948,Object,Islamic Art
850501,1963,1963,Object,Drawings and Prints
653766,1952,1952,Object,Drawings and Prints
60817,1920,1920,Object,Asian Art
122392,1944,1944,Object,Costume Institute
764557,2011,2011,Object,Greek and Roman Art
635083,1963,1963,Object,Drawings and Prints
323698,1938,1938,Object,Ancient Near Eastern Art
266146,1989,1989,Object,Photographs
203096,1964,1964,Object,European Sculpture and Decorative Arts
277405,1994,1994,Object,Photographs
770775,1963,1963,Object,Drawings and Prints
54499,1914,1914,Object,Asian Art
197965,1937,1937,Object,European Sculpture and Decorative Arts
426451,1930,1930,Object,Drawings and Prints
307462,1882,1882,Object,"Arts of Africa, Oceania, and the Americas"
683538,2011,2011,Object,Greek and Roman Art
388791,1984,1984,Object,Drawings and Prints
480062,1908,1908,Object,Modern and Contemporary Art
488221,1947,1947,Object,Modern and Contemporary Art
50305,1975,1975,Object,Asian Art
275440,1994,1994,Object,Photographs
288292,1982,1982,Object,Photographs
322004,1886,1886,Object,Ancient Near Eastern Art
823687,2019,2019,Object,Asian Art
680179,1918,1918,Object,Drawings and Prints
888591,1981,1981,Object,Drawings and Prints
158352,2009,2009,Object,Costume Institute
100427,1979,1979,Object,Costume Institute
771397,2017,2017,Object,Drawings and Prints
629110,1966,1966,Object,Drawings and Prints
384869,1967,1967,Object,Drawings and Prints
17696,1955,1955,Object,The American Wing
11334,1968,1968,Object,The American Wing
695299,1928,1928,Object,Medieval Art
420461,1917,1917,Object,Drawings and Prints
306800,2005,2005,Object,Photographs
371341,1951,1951,Object,Drawings and Prints
248598,1911,1911,Object,Greek and Roman Art
348103,1963,1963,Object,Drawings and Prints
245237,1881,1881,Object,Greek and Roman Art
253492,1935,1935,Object,Greek and Roman Art
486127,1992,1992,Object,Modern and Contemporary Art
449112,1937,1937,Object,Islamic Art
492863,2002,2002,Object,Modern and Contemporary Art
62626,1893,1893,Object,Asian Art
688217,1963,1963,Object,Drawings and Prints
208214,1995,1995,Object,European Sculpture and Decorative Arts
785206,2018,2018,Object,The American Wing
369296,1958,1958,Object,Drawings and Prints
275424,1994,1994,Object,Photographs
577420,1925,1925,Object,Egyptian Art
421748,1953,1953,Object,Drawings and Prints
257310,1891,1891,Object,Greek and Roman Art
665332,1918,1918,Object,Drawings and Prints
121531,1947,1947,Object,Costume Institute
208565,1996,1996,Object,European Sculpture and Decorative Arts
33348,1919,1919,Object,Arms and Armor
355163,1966,1966,Object,Drawings and Prints
334885,1996,1996,Object,Drawings and Prints
27486,1952,1952,Object,Arms and Armor
279710,2021,2021,Object,Photographs
820051,1963,1963,Object,Drawings and Prints
110114,1987,1987,Object,Costume Institute
264248,1984,1984,Object,Photographs
755661,1963,1963,Object,Drawings and Prints
396178,1953,1953,Object,Drawings and Prints
351034,1978,1978,Object,Drawings and Prints
713529,2011,2011,Object,Greek and Roman Art
44231,1950,1950,Object,Asian Art
337177,1928,1928,Object,Drawings and Prints
547375,1910,1910,Object,Egyptian Art
340881,1954,1954,Object,Drawings and Prints
37894,1975,1975,Object,Asian Art
225343,1936,1936,Object,European Sculpture and Decorative Arts
33240,1920,1920,Object,Arms and Armor
124269,1975,1975,Object,Costume Institute
568206,1905,1905,Object,Egyptian Art
284124,2013,2013,Object,Photographs
341540,1926,1926,Object,Drawings and Prints
211786,1907,1907,Object,European Sculpture and Decorative Arts
406657,1963,1963,Object,Drawings and Prints
316494,1991,1991,Object,"Arts of Africa, Oceania, and the Americas"
273383,1994,1994,Object,Photographs
262916,1981,1981,Object,Photographs
266394,1991,1991,Object,Photographs
757747,1953,1953,Object,Drawings and Prints
562519,1920,1920,Object,Egyptian Art
16719,1999,1999,Object,The American Wing
564241,1917,1917,Object,Egyptian Art
266890,1993,1993,Object,Photographs
367662,1972,1972,Object,Drawings and Prints
36091,1964,1964,Object,Asian Art
84491,1994,1994,Object,Costume Institute
250974,1920,1920,Object,Greek and Roman Art
697216,2016,2016,Object,Drawings and Prints
444574,1891,1891,Object,Islamic Art
553154,1918,1918,Object,Egyptian Art
311117,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
696253,1963,1963,Object,Drawings and Prints
59228,1891,1891,Object,Asian Art
784480,1963,1963,Object,Drawings and Prints
